"species_search"	"decimalLongitude"	"decimalLatitude"
"Neoseiulus cucumeris"	-120.66	46.58
"Neoseiulus cucumeris"	138.63	-34.95
"Neoseiulus cucumeris"	151.35	-33.43
"Neoseiulus cucumeris"	151.35	-33.43
"Neoseiulus cucumeris"	12	51
"Neoseiulus cucumeris"	12	51
"Neoseiulus cucumeris"	13	52
"Neoseiulus cucumeris"	11	52
"Neoseiulus cucumeris"	11	52
"Neoseiulus cucumeris"	12	51
"Neoseiulus cucumeris"	13	52
"Neoseiulus thwaitei"	131.25	-12.6
"Neoseiulus thwaitei"	149.57	-33.42
"Neoseiulus thwaitei"	149.57	-33.42
"Neoseiulus idaeus"	-49.4473091	-20.9254621
"Neoseiulus idaeus"	-49.4473091	-20.9254621
"Neoseiulus idaeus"	-49.4473091	-20.9254621
"Neoseiulus idaeus"	-49.6204098	-20.8010623
"Neoseiulus idaeus"	-49.0004048	-20.0004613
"Neoseiulus idaeus"	-49.0610071	-20.7318624
"Neoseiulus tunus"	-50.3401147	-20.9212599
"Neoseiulus tunus"	-50.3401147	-20.9212599
"Neoseiulus tunus"	-50.3401147	-20.9212599
"Neoseiulus tunus"	-50.0871118	-20.0512589
"Neoseiulus tunus"	-50.0871118	-20.0512589
"Neoseiulus tunus"	-50.4343128	-20.004057
"Neoseiulus tunus"	-50.4343128	-20.004057
"Neoseiulus tunus"	-49.5007128	-21.4051634
"Neoseiulus tunus"	-48.5376072	-21.6210674
"Neoseiulus tunus"	-48.5376072	-21.6210674
"Neoseiulus tunus"	-49.9715128	-20.7071602
"Neoseiulus tunus"	-48.9154085	-21.2290653
"Neoseiulus tunus"	-49.6912112	-20.762661
"Neoseiulus tunus"	-48.9154085	-21.2290653
"Neoseiulus tunus"	-49.3504072	-20.833763
"Neoseiulus tunus"	-49.3504072	-20.833763
"Neoseiulus tunus"	-49.3504072	-20.833763
"Neoseiulus tunus"	-49.3504072	-20.833763
"Neoseiulus tunus"	-49.3504072	-20.833763
"Neoseiulus tunus"	-49.3504072	-20.833763
"Neoseiulus tunus"	-49.3504072	-20.833763
"Neoseiulus tunus"	-49.3504072	-20.833763
"Neoseiulus tunus"	-49.0332059	-20.7168634
"Neoseiulus tunus"	-49.0610071	-20.7318624
"Neoseiulus tunus"	-47.4743001	-21.939371
"Neoseiulus tunus"	-47.7885022	-21.6040692
"Neoseiulus tunus"	-61.01929	14.65485
"Neoseiulus tunus"	-61.53977	16.19759
"Neoseiulus tunus"	-61.01929	14.65485
"Neoseiulus tunus"	-61.53977	16.19759
"Neoseiulus tunus"	-61.01929	14.65485
"Neoseiulus tunus"	-61.53977	16.19759
"Neoseiulus umbraticus"	-28.67208	38.52822
"Neoseiulus umbraticus"	-28.65488	38.52847
"Neoseiulus umbraticus"	-28.67198	38.52372
"Neoseiulus umbraticus"	-28.66625	38.5238
"Neoseiulus umbraticus"	-28.66051	38.52388
"Neoseiulus umbraticus"	-28.68355	38.52806
"Neoseiulus umbraticus"	-28.68939	38.53248
"Neoseiulus umbraticus"	-28.67219	38.53273
"Neoseiulus umbraticus"	-28.66072	38.53289
"Neoseiulus umbraticus"	-28.6895	38.53698
"Neoseiulus umbraticus"	-28.68376	38.53707
"Neoseiulus umbraticus"	-28.67803	38.53715
"Neoseiulus umbraticus"	-28.68387	38.54157
"Neoseiulus umbraticus"	-28.6724	38.54173
"Neoseiulus umbraticus"	-28.6725	38.54624
"Neoseiulus umbraticus"	-28.67771	38.52364
"Neoseiulus umbraticus"	-28.68929	38.52798
"Neoseiulus umbraticus"	-28.67782	38.52814
"Neoseiulus umbraticus"	-28.66062	38.52839
"Neoseiulus umbraticus"	-28.69513	38.5324
"Neoseiulus umbraticus"	-28.68366	38.53256
"Neoseiulus umbraticus"	-28.65499	38.53297
"Neoseiulus umbraticus"	-28.69523	38.5369
"Neoseiulus umbraticus"	-28.66656	38.53731
"Neoseiulus umbraticus"	-28.69502	38.52789
"Neoseiulus umbraticus"	-28.66635	38.5283
"Neoseiulus umbraticus"	-28.67792	38.53264
"Neoseiulus umbraticus"	-28.66645	38.53281
"Neoseiulus umbraticus"	-28.67229	38.53723
"Neoseiulus umbraticus"	-28.66082	38.53739
"Neoseiulus umbraticus"	-28.67813	38.54165
"Neoseiulus umbraticus"	-28.68918	38.52347
"Neoseiulus umbraticus"	-28.65509	38.53748
"Neoseiulus umbraticus"	-28.70107	38.54132
"Neoseiulus umbraticus"	-28.6896	38.54149
"Neoseiulus umbraticus"	-28.67824	38.54616
"Neoseiulus umbraticus"	-28.69555	38.55041
"Neoseiulus umbraticus"	-28.68981	38.5505
"Neoseiulus umbraticus"	-28.67834	38.55066
"Neoseiulus umbraticus"	-28.69491	38.52339
"Neoseiulus umbraticus"	-28.70097	38.53682
"Neoseiulus umbraticus"	-28.66093	38.5419
"Neoseiulus umbraticus"	-28.69544	38.54591
"Neoseiulus umbraticus"	-28.69534	38.5414
"Neoseiulus umbraticus"	-28.66666	38.54182
"Neoseiulus umbraticus"	-28.70118	38.54583
"Neoseiulus umbraticus"	-28.68397	38.54607
"Neoseiulus umbraticus"	-28.68408	38.55058
"Neoseiulus umbraticus"	-28.68345	38.52355
"Neoseiulus umbraticus"	-28.68971	38.54599
"Neoseiulus umbraticus"	7.1	46.1
"Neoseiulus umbraticus"	7.1	46.1
"Neoseiulus umbraticus"	14.340555	46.05528
"Neoseiulus umsteadi"	-78.74	35.85
"Neoseiulus umsteadi"	-78.74	35.85
"Neoseiulus umsteadi"	-78.74	35.85
"Neoseiulus umsteadi"	-78.74	35.85
"Neoseiulus umsteadi"	-78.74	35.85
"Neoseiulus loxus"	-82.71	39.8
"Neoseiulus loxus"	-81.93	40.72
"Neoseiulus loxus"	-81.93	40.72
"Neoseiulus loxus"	-81.93	40.72
"Neoseiulus loxus"	-81.93	40.72
"Neoseiulus loxus"	-81.93	40.72
"Neoseiulus zwoelferi"	68.46	38.67
"Neoseiulus zwoelferi"	87.45	50.32
"Neoseiulus zwoelferi"	21.78239	59.987145
"Neoseiulus zwoelferi"	14.248155	51.54874
"Neoseiulus zwoelferi"	21.4965	61.576833
"Neoseiulus zwoelferi"	24.52243	65.042517
"Neoseiulus zwoelferi"	14.91472	51.048805
"Neoseiulus zwoelferi"	-78.33	40.07
"Neoseiulus zwoelferi"	-78.33	40.07
"Neoseiulus zwoelferi"	-78.33	40.07
"Neoseiulus zwoelferi"	-78.33	40.07
"Neoseiulus zwoelferi"	13.914858	51.8487
"Neoseiulus zwoelferi"	13.914858	51.8487
"Neoseiulus zwoelferi"	-81.93	40.72
"Neoseiulus zwoelferi"	-81.93	40.72
"Neoseiulus zwoelferi"	-81.93	40.72
"Neoseiulus zwoelferi"	-81.93	40.72
"Neoseiulus zwoelferi"	-81.93	40.72
"Neoseiulus zwoelferi"	-81.93	40.72
"Neoseiulus zwoelferi"	-81.93	40.72
"Neoseiulus zwoelferi"	-81.93	40.72
"Neoseiulus zwoelferi"	-81.93	40.72
"Neoseiulus zwoelferi"	-81.93	40.72
"Neoseiulus zwoelferi"	-81.93	40.72
"Neoseiulus zwoelferi"	-81.93	40.72
"Neoseiulus zwoelferi"	-81.93	40.72
"Neoseiulus zwoelferi"	-81.93	40.72
"Neoseiulus zwoelferi"	8.249051	52.94855
"Neoseiulus zwoelferi"	8.249051	52.94855
"Neoseiulus zwoelferi"	8.249051	52.94855
"Neoseiulus zwoelferi"	8.249051	52.94855
"Neoseiulus zwoelferi"	8.249051	52.94855
"Neoseiulus zwoelferi"	8.249052	53.148529
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	12	51
"Neoseiulus zwoelferi"	14	53
"Neoseiulus zwoelferi"	11	52
"Neoseiulus zwoelferi"	12	54
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	10	51
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	13	52
"Neoseiulus zwoelferi"	11	52
"Neoseiulus vasoides"	86.42	50.15
"Neoseiulus vasoides"	12	50
"Neoseiulus vasoides"	12	51
"Neoseiulus vasoides"	12	51
"Neoseiulus wanrooyae"	131	-12.983333
"Neoseiulus womersleyi"	128.47	36.32
"Neoseiulus womersleyi"	128.47	36.32
"Neoseiulus womersleyi"	128.47	36.32
"Neoseiulus womersleyi"	128.47	36.32
"Neoseiulus womersleyi"	141.14	39.77
"Neoseiulus womersleyi"	141.14	39.77
"Neoseiulus womersleyi"	141.14	39.77
"Neoseiulus womersleyi"	141.14	39.77
"Neoseiulus womersleyi"	141.14	39.77
"Neoseiulus womersleyi"	141.14	39.77
"Neoseiulus womersleyi"	141.14	39.77
"Neoseiulus womersleyi"	141.14	39.77
"Neoseiulus womersleyi"	141.14	39.77
"Neoseiulus womersleyi"	141.14	39.77
"Neoseiulus womersleyi"	152.8	-26.63
"Neoseiulus womersleyi"	153.57	-28.87
"Neoseiulus womersleyi"	153.2	-27.72
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	146.7	-42.7
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	146.7	-42.7
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Neoseiulus womersleyi"	151.03	-33.8
"Okiseius cowbay"	145.43	-16.23
"Okiseius ramdhuracu"	88.56694	27.12139
"Okiseius ramdhuracu"	88.56694	27.12139
"Okiseius roseus"	88.69528	27.038055
"Okiseius subtropicus"	130.8	-12.47
"Okiseius subtropicus"	145.4	-16.55
"Okiseius subtropicus"	145.4	-16.55
"Okiseius tribulation"	145.45	-16.08
"Okiseius tribulation"	145.45	-16.08
"Okiseius tribulation"	145.45	-16.08
"Okiseius tribulation"	145.45	-16.08
"Olpiseius djarradjin"	132.75	-12.85
"Olpiseius noncollyerae"	149.362	-23.7392
"Olpiseius noncollyerae"	149.4535	-22.879
"Olpiseius noncollyerae"	149.4535	-22.879
"Olpiseius noncollyerae"	149.4535	-22.879
"Olpiseius noncollyerae"	149.4535	-22.879
"Olpiseius noncollyerae"	149.4535	-22.879
"Olpiseius noncollyerae"	149.4535	-22.879
"Olpiseius noncollyerae"	152.23	-28.07
"Olpiseius noncollyerae"	149.58	-33.42
"Paraamblyseius dinghuensis"	145.8	-16.98
"Paraamblyseius dinghuensis"	145.48	-17.43
"Paraamblyseius ogdeni"	-59	5
"Paraphytoseius hilli"	145.6	-17.27
"Paraphytoseius hilli"	145.58	-17.28
"Paraphytoseius hilli"	145.58	-17.28
"Paraphytoseius hilli"	145.58	-17.28
"Paraphytoseius hilli"	145.58	-17.28
"Paraphytoseius horrifer"	55.53241	-21.13317
"Paraphytoseius horrifer"	45.14743	-12.8206
"Paraphytoseius horrifer"	55.53241	-21.13317
"Paraphytoseius horrifer"	45.14743	-12.8206
"Paraphytoseius horrifer"	55.53241	-21.13317
"Paraphytoseius orientalis"	91.7808	22.4685
"Paraphytoseius orientalis"	91.7808	22.4685
"Paraphytoseius orientalis"	91.7808	22.4685
"Paraphytoseius orientalis"	91.7808	22.4685
"Paraphytoseius orientalis"	91.7808	22.4685
"Paraphytoseius orientalis"	-48.5376072	-21.6210674
"Paraphytoseius orientalis"	145.65	-17.88
"Paraphytoseius orientalis"	145.6	-17.27
"Paraphytoseius orientalis"	145.6	-17.27
"Paraphytoseius orientalis"	145.65	-17.88
"Paraphytoseius orientalis"	145.77	-17.62
"Paraphytoseius orientalis"	145.65	-17.88
"Paraphytoseius orientalis"	145.6	-17.27
"Paraphytoseius orientalis"	145.6	-17.27
"Paraphytoseius orientalis"	145.58	-17.28
"Paraphytoseius orientalis"	145.58	-17.28
"Paraphytoseius orientalis"	145.47	-17.27
"Paraphytoseius orientalis"	145.28	-16.58
"Paraphytoseius orientalis"	145.47	-17.27
"Paraphytoseius orientalis"	145.47	-17.27
"Paraphytoseius orientalis"	145.28	-16.58
"Paraphytoseius orientalis"	-61.53977	16.19759
"Paraphytoseius orientalis"	55.53241	-21.13317
"Paraphytoseius orientalis"	-61.53977	16.19759
"Paraphytoseius orientalis"	-61.53977	16.19759
"Paraphytoseius orientalis"	55.53241	-21.13317
"Paraphytoseius orientalis"	45.14743	-12.8206
"Paraphytoseius orientalis"	45.14743	-12.8206
"Paraphytoseius orientalis"	55.53241	-21.13317
"Paraseiulus talbii"	34.77	32.05
"Paraseiulus talbii"	34.77	32.05
"Paraseiulus talbii"	13	52
"Paraseiulus talbii"	13	52
"Paraseiulus talbii"	13	52
"Paraseiulus talbii"	13	52
"Paraseiulus talbii"	13	52
"Paraseiulus incognitus"	26.69111	58.395833
"Paraseiulus incognitus"	-65.996	45.388
"Paraseiulus incognitus"	8.582364	48.849002
"Paraseiulus incognitus"	8.582364	48.849002
"Paraseiulus incognitus"	8.582364	48.849002
"Paraseiulus incognitus"	8.582364	48.849002
"Paraseiulus incognitus"	8.582364	48.849002
"Paraseiulus incognitus"	8.582364	48.849002
"Paraseiulus incognitus"	9.24894	48.749019
"Paraseiulus incognitus"	8.249081	48.649021
"Paraseiulus incognitus"	8.249081	48.649021
"Paraseiulus incognitus"	8.249081	48.649021
"Paraseiulus incognitus"	-4	40.5
"Paraseiulus incognitus"	1.2	41.1
"Paraseiulus incognitus"	9.24894	48.749019
"Paraseiulus incognitus"	11.915199	49.848916
"Paraseiulus incognitus"	11.915199	49.848916
"Paraseiulus incognitus"	8.249081	48.649021
"Paraseiulus incognitus"	8.582364	48.849002
"Paraseiulus incognitus"	11.915199	49.848916
"Paraseiulus incognitus"	7.749164	47.849104
"Paraseiulus incognitus"	13	52
"Paraseiulus incognitus"	13	52
"Paraseiulus xiningensis"	26.69111	58.395833
"Paraseiulus xiningensis"	-65.996	45.388
"Paraseiulus xiningensis"	8.582364	48.849002
"Paraseiulus xiningensis"	8.582364	48.849002
"Paraseiulus xiningensis"	8.582364	48.849002
"Paraseiulus xiningensis"	8.582364	48.849002
"Paraseiulus xiningensis"	8.582364	48.849002
"Paraseiulus xiningensis"	8.582364	48.849002
"Paraseiulus xiningensis"	9.24894	48.749019
"Paraseiulus xiningensis"	8.249081	48.649021
"Paraseiulus xiningensis"	8.249081	48.649021
"Paraseiulus xiningensis"	8.249081	48.649021
"Paraseiulus xiningensis"	-4	40.5
"Paraseiulus xiningensis"	1.2	41.1
"Paraseiulus xiningensis"	9.24894	48.749019
"Paraseiulus xiningensis"	11.915199	49.848916
"Paraseiulus xiningensis"	11.915199	49.848916
"Paraseiulus xiningensis"	8.249081	48.649021
"Paraseiulus xiningensis"	8.582364	48.849002
"Paraseiulus xiningensis"	11.915199	49.848916
"Paraseiulus xiningensis"	7.749164	47.849104
"Paraseiulus xiningensis"	13	52
"Paraseiulus xiningensis"	13	52
"Paraseiulus intermixtus"	65.27	57.14
"Paraseiulus intermixtus"	-106.078	53.85
"Paraseiulus triporus"	-80.1796	43.5264
"Paraseiulus triporus"	-80.354	43.3739
"Paraseiulus triporus"	-75.689	44.589
"Paraseiulus triporus"	-79.927	43.258
"Paraseiulus triporus"	-79.8501	44.7418
"Paraseiulus triporus"	-79.1897	43.8223
"Paraseiulus triporus"	-80.229	43.528
"Paraseiulus triporus"	13.06667	55.65
"Paraseiulus triporus"	13.06667	55.65
"Pholaseius colliculatus"	152.23	-28.07
"Pholaseius colliculatus"	150.57	-28.48
"Pholaseius colliculatus"	151.87	-28.3
"Pholaseius colliculatus"	151.87	-28.3
"Pholaseius colliculatus"	151.87	-28.3
"Phyllodromus leiodis"	-80.130371	25.791576
"Phytoscutus acaridophagus"	153.116667	-28.216667
"Phytoscutus reunionensis"	55.53241	-21.13317
"Phytoscutus reunionensis"	55.53241	-21.13317
"Phytoscutus reunionensis"	55.53241	-21.13317
"Phytoscutus sexpilis"	-49.3018085	-21.0537648
"Phytoscutus sexpilis"	-50.2937152	-20.4740597
"Phytoscutus sexpilis"	-81.73	28.02
"Phytoscutus sexpilis"	-81.71	28.1
"Phytoscutus sexpilis"	-81.71	28.1
"Phytoscutus sexpilis"	-61.53977	16.19759
"Phytoscutus sexpilis"	-47.6282033	-22.7087729
"Phytoscutus sexpilis"	-61.53977	16.19759
"Phytoscutus sexpilis"	-61.53977	16.19759
"Phytoscutus sexpilis"	-49.0332059	-20.7168634
"Phytoscutus sexpilis"	-49.3018085	-21.0537648
"Phytoscutus sexpilis"	-50.2937152	-20.4740597
"Phytoscutus sexpilis"	-81.73	28.02
"Phytoscutus sexpilis"	-81.71	28.1
"Phytoscutus sexpilis"	-81.71	28.1
"Phytoscutus sexpilis"	-61.53977	16.19759
"Phytoscutus sexpilis"	-47.6282033	-22.7087729
"Phytoscutus sexpilis"	-61.53977	16.19759
"Phytoscutus sexpilis"	-61.53977	16.19759
"Phytoscutus sexpilis"	-49.0332059	-20.7168634
"Phytoseiulus macropilis"	-49.3504072	-20.833763
"Phytoseiulus macropilis"	-49.3504072	-20.833763
"Phytoseiulus macropilis"	-49.3504072	-20.833763
"Phytoseiulus macropilis"	-49.3504072	-20.833763
"Phytoseiulus macropilis"	-49.3504072	-20.833763
"Phytoseiulus macropilis"	-67.14	18.2
"Phytoseiulus macropilis"	-67.14	18.2
"Phytoseiulus macropilis"	-67.14	18.2
"Phytoseiulus macropilis"	-67.14	18.2
"Phytoseiulus macropilis"	-80.88	28.77
"Phytoseiulus macropilis"	-82	29
"Phytoseiulus macropilis"	-81.73	28.02
"Phytoseiulus macropilis"	-80.41	27.65
"Phytoseiulus macropilis"	-70.6667	19
"Phytoseiulus macropilis"	-76.8	39.05
"Phytoseiulus macropilis"	-76.8	39.05
"Phytoseiulus macropilis"	-66.35	18
"Phytoseiulus macropilis"	-66.35	18
"Phytoseiulus macropilis"	-55	-10
"Phytoseiulus macropilis"	-66.35	18
"Phytoseiulus macropilis"	-66.35	18
"Phytoseiulus macropilis"	-66.35	18
"Phytoseiulus macropilis"	-47.6282033	-22.7087729
"Phytoseiulus macropilis"	-61.53977	16.19759
"Phytoseiulus macropilis"	-61.53977	16.19759
"Phytoseiulus macropilis"	-61.53977	16.19759
"Phytoseiulus fragariae"	-49.3504072	-20.833763
"Phytoseiulus persimilis"	17.21569	59.05694
"Phytoseiulus persimilis"	115.831	-32.0865
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	-117.273	33.009
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	29.7755	30.9256
"Phytoseiulus persimilis"	127.04	36.07
"Phytoseiulus persimilis"	127.04	36.07
"Phytoseiulus persimilis"	127.04	36.07
"Phytoseiulus persimilis"	127.04	36.07
"Phytoseiulus persimilis"	127.04	36.07
"Phytoseiulus persimilis"	10.583	36.683
"Phytoseiulus persimilis"	10.583	36.683
